province;product_types;currency;product_group_id;product_line;value;date
ŁÓDŹ;whole pickled cucumbers 0.9l - per 1pc.;PLN;1.0;;0.0;2002-11
WEST POMERANIA;;PLN;2.0;Italian head cheese - per 1kg;5.59;2006-2
POLAND;whole pickled cucumbers 0.9l - per 1pc.;PLN;1.0;;3.1;2018-8
HOLY CROSS;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;1.21;2011-11
POLAND;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;1.32;2011-8
MASOVIA;;PLN;2.0;barley groats sausage - per 1kg;8.24;2015-7
PODLASKIE;;PLN;2.0;pork  meat (raw bacon) - per 1kg;12.08;2014-7
GREATER POLAND;;PLN;2.0;dressed chickens - per 1kg;5.0;2004-11
ŁÓDŹ;whole pickled cucumbers 0.9l - per 1pc.;PLN;1.0;;3.25;2017-6
OPOLE;;PLN;2.0;dressed chickens - per 1kg;6.5;2009-1
WEST POMERANIA;;PLN;2.0;salted herring, non-dressed - per 1kg;5.55;2006-12
LESSER POLAND;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;0.94;1999-8
HOLY CROSS;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;3.66;2017-1
HOLY CROSS;;PLN;2.0;pork meat with bone (shoulder) - per 1kg;12.14;2018-8
OPOLE;;PLN;2.0;smoked bacon with ribs - per 1kg;0.0;2000-8
POMERANIA;;PLN;2.0;fresh non-dressed trout - per 1kg;12.46;2011-8
WARMIA-MASURIA;;PLN;4.0;buckwheat groats roasted whole - per 1kg;0.0;2014-2
LESSER POLAND;;PLN;4.0;Masurian barley groats - per 1kg;0.0;2000-4
ŁÓDŹ;;PLN;4.0;buckwheat groats roasted whole - per 1kg;0.0;2016-10
LUBLIN;;PLN;2.0;pork  meat (raw bacon) - per 1kg;11.62;2015-5
LUBUSZ;white table salt bagged - per 1kg;PLN;3.0;;0.0;2008-10
POMERANIA;;PLN;4.0;buckwheat groats roasted whole - per 1kg;4.82;2013-4
OPOLE;;PLN;2.0;pork ham cooked - per 1kg;25.63;2018-12
POMERANIA;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;0.0;2017-4
HOLY CROSS;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;3.96;2018-12
ŁÓDŹ;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;3.79;2013-12
LUBLIN;;PLN;2.0;Italian head cheese - per 1kg;9.21;2011-3
LESSER POLAND;;PLN;2.0;smoked bacon with ribs - per 1kg;14.28;2014-4
LOWER SILESIA;whole pickled cucumbers 0.9l - per 1pc.;PLN;1.0;;3.3;2017-12
POLAND;;PLN;2.0;haddock fillets frozen - per 1kg;10.33;2009-10
SILESIA;whole pickled cucumbers 0.9l - per 1pc.;PLN;1.0;;2.33;2003-9
WEST POMERANIA;fresh chicken eggs - per 10pcs.;PLN;3.0;;0.39;2013-11
LOWER SILESIA;;PLN;2.0;salted herring, non-dressed - per 1kg;4.12;2013-5
WARMIA-MASURIA;;PLN;4.0;buckwheat groats roasted whole - per 1kg;0.0;2013-3
LUBUSZ;;PLN;2.0;dressed chickens - per 1kg;5.23;2019-3
LESSER POLAND;;PLN;2.0;dressed chickens - per 1kg;5.43;2007-9
LUBLIN;apple juice, boxed - per 1l;PLN;1.0;;0.0;2000-8
SUBCARPATHIA;;PLN;2.0;salted herring, non-dressed - per 1kg;7.07;2008-5
SUBCARPATHIA;;PLN;2.0;pork belly cooked - per 1kg;17.33;2013-11
MASOVIA;;PLN;2.0;fresh non-dressed trout - per 1kg;;2003-11
LOWER SILESIA;;PLN;2.0;salted herring, non-dressed - per 1kg;6.85;2008-4
SILESIA;;PLN;4.0;bread - per 1kg;;2003-12
GREATER POLAND;;PLN;2.0;Hunter's sausage dried - per 1kg;17.78;2000-6
ŁÓDŹ;;PLN;2.0;Italian head cheese - per 1kg;6.43;2000-5
LESSER POLAND;;PLN;2.0;fresh non-dressed trout - per 1kg;12.15;2011-12
SILESIA;;PLN;2.0;Backpacker's canned pork meat - per 300 g;0.0;2014-10
WEST POMERANIA;;PLN;4.0;bread - per 1kg;1.2;1999-2
POLAND;;PLN;4.0;buckwheat groats roasted whole - per 1kg;5.04;2015-1
MASOVIA;;PLN;2.0;haddock fillets frozen - per 1kg;0.0;2007-9
OPOLE;whole pickled cucumbers 0.9l - per 1pc.;PLN;1.0;;0.0;2000-5
HOLY CROSS;;PLN;4.0;buckwheat groats roasted whole - per 1kg;0.0;2014-11
GREATER POLAND;;PLN;2.0;beef with bone (rump steak) - per 1kg;28.02;2017-8
LUBUSZ;;PLN;2.0;dressed chickens - per 1kg;6.78;2014-11
KUYAVIA-POMERANIA;natural chocolate plain - per 1kg;PLN;3.0;;9.69;2004-3
POMERANIA;white table salt bagged - per 1kg;PLN;3.0;;0.0;2005-1
ŁÓDŹ;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;2.45;2008-5
WARMIA-MASURIA;;PLN;2.0;pork meat with bone (shoulder) - per 1kg;8.78;2004-11
WARMIA-MASURIA;;PLN;4.0;buckwheat groats roasted whole - per 1kg;3.13;1999-7
LUBLIN;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;1.01;2010-4
SILESIA;;PLN;2.0;pork  meat (raw bacon) - per 1kg;8.07;2002-9
KUYAVIA-POMERANIA;;PLN;2.0;Hunter's sausage dried - per 1kg;17.11;2007-8
LUBUSZ;beet sugar white, bagged - per 1kg;PLN;3.0;;0.0;2010-7
POLAND;;PLN;4.0;bread - per 1kg;;2018-12
ŁÓDŹ;;PLN;4.0;buckwheat groats roasted whole - per 1kg;0.0;1999-10
LESSER POLAND;whole pickled cucumbers 0.9l - per 1pc.;PLN;1.0;;2.86;2005-7
ŁÓDŹ;;PLN;2.0;Italian head cheese - per 1kg;7.41;2007-6
SILESIA;beet sugar white, bagged - per 1kg;PLN;3.0;;2.42;2005-2
HOLY CROSS;;PLN;2.0;barley groats sausage - per 1kg;6.52;2015-6
MASOVIA;;PLN;2.0;dressed chickens - per 1kg;4.62;1999-1
LOWER SILESIA;apple juice, boxed - per 1l;PLN;1.0;;0.0;2013-6
LOWER SILESIA;;PLN;2.0;fresh non-dressed trout - per 1kg;0.0;2005-10
LESSER POLAND;;PLN;4.0;Masurian barley groats - per 1kg;0.0;1999-5
LUBLIN;;PLN;2.0;Hunter's sausage dried - per 1kg;20.82;2012-3
PODLASKIE;white table salt bagged - per 1kg;PLN;3.0;;0.0;2011-6
GREATER POLAND;;PLN;2.0;salted herring, non-dressed - per 1kg;6.79;2009-9
GREATER POLAND;beet sugar white, bagged - per 1kg;PLN;3.0;;2.2;2001-6
HOLY CROSS;;PLN;2.0;beef with bone (rump steak) - per 1kg;22.35;2016-10
LOWER SILESIA;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;1.09;2000-1
POMERANIA;;PLN;4.0;bread - per 1kg;;2007-12
SUBCARPATHIA;;PLN;2.0;smoked bacon with ribs - per 1kg;10.9;2007-12
LUBUSZ;;PLN;2.0;beef with bone (rump steak) - per 1kg;20.15;2009-3
KUYAVIA-POMERANIA;apple juice, boxed - per 1l;PLN;1.0;;0.0;2007-9
HOLY CROSS;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;;1999-3
POLAND;;PLN;4.0;Masurian barley groats - per 1kg;1.31;2001-1
SILESIA;;PLN;2.0;dressed chickens - per 1kg;6.86;2011-2
POLAND;30% tomato concentrate - per 1kg;PLN;1.0;;6.53;1999-1
LOWER SILESIA;;PLN;2.0;fresh non-dressed carp - per 1kg;0.0;2002-10
SILESIA;;PLN;2.0;barley groats sausage - per 1kg;4.12;2001-2
KUYAVIA-POMERANIA;beet sugar white, bagged - per 1kg;PLN;3.0;;2.05;2003-9
GREATER POLAND;;PLN;2.0;pork  meat (raw bacon) - per 1kg;12.01;2014-4
LUBUSZ;;PLN;2.0;fresh non-dressed carp - per 1kg;;2010-8
GREATER POLAND;;PLN;2.0;haddock fillets frozen - per 1kg;17.39;2019-3
PODLASKIE;beet sugar white, bagged - per 1kg;PLN;3.0;;0.0;2015-6
LUBUSZ;natural chocolate plain - per 1kg;PLN;3.0;;0.0;2006-5
SILESIA;;PLN;2.0;barley groats sausage - per 1kg;6.55;2009-8
POMERANIA;;PLN;2.0;salted herring, non-dressed - per 1kg;5.55;2007-3
SUBCARPATHIA;;PLN;4.0;Masurian barley groats - per 1kg;0.0;2009-6
POMERANIA;fresh chicken eggs - per 10pcs.;PLN;3.0;;0.0;2011-6
LUBUSZ;beet sugar white, bagged - per 1kg;PLN;3.0;;1.88;2002-4
PODLASKIE;;PLN;2.0;pork meat with bone (shoulder) - per 1kg;8.33;2006-10
ŁÓDŹ;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;0.93;2006-10
LOWER SILESIA;;PLN;4.0;Masurian barley groats - per 1kg;0.0;2009-11
LOWER SILESIA;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;1.17;2002-8
ŁÓDŹ;;PLN;4.0;bread - per 1kg;;2009-12
POMERANIA;;PLN;2.0;pork meat with bone (shoulder) - per 1kg;8.36;2003-12
SILESIA;whole pickled cucumbers 0.9l - per 1pc.;PLN;1.0;;2.01;1999-2
SILESIA;;PLN;4.0;bread - per 1kg;;2005-4
WEST POMERANIA;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;1.1;2007-8
PODLASKIE;;PLN;2.0;Backpacker's canned pork meat - per 300 g;3.75;2009-1
GREATER POLAND;natural chocolate plain - per 1kg;PLN;3.0;;14.98;2006-12
ŁÓDŹ;;PLN;2.0;pork belly cooked - per 1kg;15.21;2012-3
LUBUSZ;;PLN;4.0;Masurian barley groats - per 1kg;0.0;2007-3
LOWER SILESIA;;PLN;2.0;pork  with bone (center-cut pork chop) - per 1kg;11.85;2001-3
LESSER POLAND;;PLN;2.0;salted herring, non-dressed - per 1kg;0.0;2011-5
PODLASKIE;;PLN;2.0;haddock fillets frozen - per 1kg;0.0;2008-8
WEST POMERANIA;;PLN;4.0;buckwheat groats roasted whole - per 1kg;4.02;2009-7
LESSER POLAND;;PLN;2.0;beef with bone (rump steak) - per 1kg;16.66;2009-3
GREATER POLAND;frozen carrot and pea mix - per 1kg;EUR;1.0;;4.67;2008-3
POMERANIA;;PLN;2.0;smoked bacon with ribs - per 1kg;9.14;1999-1
MASOVIA;;PLN;2.0;dressed chickens - per 1kg;5.3;2016-4
ŁÓDŹ;beet sugar white, bagged - per 1kg;PLN;3.0;;0.94;2008-12
ŁÓDŹ;apple juice, boxed - per 1l;PLN;1.0;;2.21;2007-1
LUBUSZ;;PLN;2.0;Backpacker's canned pork meat - per 300 g;0.0;2007-11
GREATER POLAND;;PLN;2.0;pork  with bone (center-cut pork chop) - per 1kg;13.98;2012-5
POLAND;;PLN;2.0;salted herring, non-dressed - per 1kg;9.52;2012-9
PODLASKIE;30% tomato concentrate - per 1kg;PLN;1.0;;6.51;2004-9
PODLASKIE;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;1.73;2003-12
SILESIA;;PLN;2.0;Hunter's sausage dried - per 1kg;14.88;2005-12
WEST POMERANIA;;PLN;4.0;Masurian barley groats - per 1kg;1.72;2008-9
PODLASKIE;;PLN;4.0;bread - per 1kg;;2018-5
LUBLIN;;PLN;2.0;smoked bacon with ribs - per 1kg;11.16;2009-8
WEST POMERANIA;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;3.59;2013-11
WEST POMERANIA;;PLN;2.0;dressed chickens - per 1kg;7.04;2013-8
HOLY CROSS;;PLN;2.0;beef with bone (rump steak) - per 1kg;21.17;2014-10
PODLASKIE;beet sugar white, bagged - per 1kg;PLN;3.0;;0.0;2007-6
LOWER SILESIA;;PLN;4.0;bread - per 1kg;;2013-5
LUBLIN;;PLN;4.0;bread - per 1kg;;2004-4
POMERANIA;;PLN;2.0;pork belly cooked - per 1kg;13.81;1999-5
HOLY CROSS;;PLN;2.0;Italian head cheese - per 1kg;6.28;2003-10
POMERANIA;;PLN;2.0;salted herring, non-dressed - per 1kg;6.9;2005-2
GREATER POLAND;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;2.85;2006-9
ŁÓDŹ;;PLN;2.0;smoked bacon with ribs - per 1kg;10.11;2000-4
LESSER POLAND;;PLN;4.0;buckwheat groats roasted whole - per 1kg;0.0;2001-3
PODLASKIE;frozen carrot and pea mix - per 1kg;EUR;1.0;;3.82;2016-7
LESSER POLAND;;PLN;2.0;boneless beef (sirloin) - per 1kg;20.49;2009-2
POLAND;;PLN;2.0;pork meat with bone (shoulder) - per 1kg;7.73;2002-10
ŁÓDŹ;;PLN;4.0;bread - per 1kg;;2011-10
SUBCARPATHIA;beet sugar white, bagged - per 1kg;PLN;3.0;;2.09;2002-8
MASOVIA;;PLN;2.0;pork belly cooked - per 1kg;20.8;2019-9
PODLASKIE;;PLN;4.0;buckwheat groats roasted whole - per 1kg;4.1;2010-5
WEST POMERANIA;;PLN;2.0;smoked bacon with ribs - per 1kg;8.97;1999-11
SILESIA;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;0.0;2012-8
LUBUSZ;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;3.32;2011-5
LUBUSZ;;PLN;2.0;dressed chickens - per 1kg;6.07;2018-7
SILESIA;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;4.58;2011-5
SILESIA;;PLN;4.0;buckwheat groats roasted whole - per 1kg;0.0;2013-2
SUBCARPATHIA;;PLN;2.0;haddock fillets frozen - per 1kg;0.0;2011-8
GREATER POLAND;;PLN;2.0;pork  meat (raw bacon) - per 1kg;9.26;2008-6
SILESIA;;PLN;2.0;pork  meat (raw bacon) - per 1kg;9.65;2008-6
SUBCARPATHIA;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;0.0;2019-9
OPOLE;;PLN;2.0;smoked bacon with ribs - per 1kg;0.98;1999-3
LUBUSZ;whole pickled cucumbers 0.9l - per 1pc.;PLN;1.0;;0.0;2015-8
OPOLE;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;0.0;2003-2
SUBCARPATHIA;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;3.32;2016-5
OPOLE;frozen carrot and pea mix - per 1kg;EUR;1.0;;3.92;2013-11
SILESIA;;PLN;4.0;Masurian barley groats - per 1kg;0.0;1999-5
OPOLE;;PLN;2.0;pork  with bone (center-cut pork chop) - per 1kg;13.83;2017-5
ŁÓDŹ;;PLN;2.0;salted herring, non-dressed - per 1kg;0.0;2001-3
WEST POMERANIA;natural chocolate plain - per 1kg;PLN;3.0;;0.0;2012-4
KUYAVIA-POMERANIA;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;0.0;2011-7
WEST POMERANIA;;PLN;4.0;buckwheat groats roasted whole - per 1kg;2.63;2006-1
WEST POMERANIA;;PLN;2.0;Italian head cheese - per 1kg;11.99;2019-11
HOLY CROSS;fresh chicken eggs - per 10pcs.;PLN;3.0;;0.0;2007-5
POMERANIA;whole pickled cucumbers 0.9l - per 1pc.;PLN;1.0;;2.51;2001-6
POLAND;;PLN;2.0;haddock fillets frozen - per 1kg;14.48;2015-6
WARMIA-MASURIA;;PLN;2.0;pork meat with bone (shoulder) - per 1kg;7.56;2005-8
GREATER POLAND;;PLN;2.0;pork belly cooked - per 1kg;17.67;2018-6
SILESIA;;PLN;2.0;Hunter's sausage dried - per 1kg;16.9;2001-2
OPOLE;apple juice, boxed - per 1l;PLN;1.0;;0.0;2006-7
WARMIA-MASURIA;;PLN;4.0;bread - per 1kg;;2011-1
ŁÓDŹ;natural chocolate plain - per 1kg;PLN;3.0;;4.85;1999-3
GREATER POLAND;;PLN;2.0;boneless beef (sirloin) - per 1kg;24.64;2008-11
OPOLE;;PLN;2.0;pork belly cooked - per 1kg;21.31;2015-3
SILESIA;;PLN;2.0;dressed chickens - per 1kg;4.91;2001-7
ŁÓDŹ;;PLN;2.0;Italian head cheese - per 1kg;6.63;2001-11
POLAND;;PLN;2.0;pork  meat (raw bacon) - per 1kg;7.74;2000-1
SILESIA;;PLN;2.0;haddock fillets frozen - per 1kg;17.64;2015-1
PODLASKIE;whole pickled cucumbers 0.9l - per 1pc.;PLN;1.0;;0.0;2018-8
WEST POMERANIA;;PLN;4.0;bread - per 1kg;;2002-4
PODLASKIE;fresh chicken eggs - per 10pcs.;PLN;3.0;;0.0;2006-12
KUYAVIA-POMERANIA;;PLN;2.0;pork belly cooked - per 1kg;14.11;2005-9
SILESIA;;PLN;2.0;pork  with bone (center-cut pork chop) - per 1kg;12.84;2006-8
LUBLIN;;PLN;2.0;Backpacker's canned pork meat - per 300 g;0.0;2017-6
OPOLE;;PLN;4.0;bread - per 1kg;;2015-11
HOLY CROSS;;PLN;4.0;bread - per 1kg;;2011-9
PODLASKIE;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;0.0;1999-12
SUBCARPATHIA;;PLN;2.0;pork meat with bone (shoulder) - per 1kg;8.99;1999-2
WEST POMERANIA;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;0.0;2012-5
PODLASKIE;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;0.0;2008-6
MASOVIA;;PLN;2.0;pork  with bone (center-cut pork chop) - per 1kg;12.4;2010-7
SILESIA;apple juice, boxed - per 1l;PLN;1.0;;0.0;2003-3
MASOVIA;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;2.63;2000-10
WEST POMERANIA;;PLN;2.0;pork  meat (raw bacon) - per 1kg;11.6;2011-11
KUYAVIA-POMERANIA;;PLN;2.0;barley groats sausage - per 1kg;4.46;2007-3
LUBUSZ;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;0.76;2002-12
LESSER POLAND;;PLN;2.0;Hunter's sausage dried - per 1kg;24.29;2009-1
LESSER POLAND;;PLN;2.0;Italian head cheese - per 1kg;5.41;2007-2
PODLASKIE;;PLN;2.0;dressed chickens - per 1kg;5.58;2018-2
OPOLE;apple juice, boxed - per 1l;PLN;1.0;;0.0;2000-6
KUYAVIA-POMERANIA;white table salt bagged - per 1kg;PLN;3.0;;0.39;2017-12
SILESIA;;PLN;2.0;fresh non-dressed trout - per 1kg;0.0;2017-6
SUBCARPATHIA;;PLN;2.0;pork  meat (raw bacon) - per 1kg;7.64;1999-11
SUBCARPATHIA;natural chocolate plain - per 1kg;PLN;3.0;;0.0;2007-3
HOLY CROSS;;PLN;4.0;buckwheat groats roasted whole - per 1kg;0.0;2014-1
HOLY CROSS;;PLN;2.0;boneless beef (sirloin) - per 1kg;16.8;2006-9
LUBLIN;;PLN;2.0;smoked bacon with ribs - per 1kg;9.29;2005-2
WARMIA-MASURIA;;PLN;2.0;haddock fillets frozen - per 1kg;17.72;2017-2
GREATER POLAND;;PLN;2.0;haddock fillets frozen - per 1kg;15.63;2015-11
POMERANIA;;PLN;4.0;bread - per 1kg;;2005-5
PODLASKIE;;PLN;4.0;bread - per 1kg;;2010-11
LOWER SILESIA;natural chocolate plain - per 1kg;PLN;3.0;;0.0;2001-8
LOWER SILESIA;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;5.88;2017-10
WARMIA-MASURIA;;PLN;2.0;smoked bacon with ribs - per 1kg;14.94;2019-4
MASOVIA;;PLN;4.0;Masurian barley groats - per 1kg;0.0;2000-11
KUYAVIA-POMERANIA;;PLN;2.0;Italian head cheese - per 1kg;11.75;2018-9
WARMIA-MASURIA;;PLN;2.0;boneless beef (sirloin) - per 1kg;11.5;2001-8
LUBUSZ;;PLN;2.0;boneless beef (sirloin) - per 1kg;12.09;2000-8
ŁÓDŹ;white table salt bagged - per 1kg;PLN;3.0;;0.0;2017-10
LUBUSZ;;PLN;2.0;smoked bacon with ribs - per 1kg;17.41;2016-4
GREATER POLAND;;PLN;2.0;barley groats sausage - per 1kg;6.67;2012-2
MASOVIA;;PLN;2.0;pork ham cooked - per 1kg;22.18;2012-8
SUBCARPATHIA;;PLN;4.0;Masurian barley groats - per 1kg;0.0;2010-7
LUBLIN;;PLN;2.0;beef with bone (rump steak) - per 1kg;9.85;2003-1
LOWER SILESIA;;PLN;2.0;pork belly cooked - per 1kg;20.33;2016-12
PODLASKIE;;PLN;4.0;buckwheat groats roasted whole - per 1kg;3.48;2014-6
SILESIA;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;2.64;2005-6
POMERANIA;;PLN;2.0;Hunter's sausage dried - per 1kg;24.87;2018-9
LOWER SILESIA;;PLN;4.0;buckwheat groats roasted whole - per 1kg;0.0;2008-3
WEST POMERANIA;;PLN;2.0;pork ham cooked - per 1kg;17.17;2006-9
LESSER POLAND;;PLN;2.0;pork  with bone (center-cut pork chop) - per 1kg;11.76;2006-1
OPOLE;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;2.94;2010-9
POLAND;;PLN;2.0;pork meat with bone (shoulder) - per 1kg;11.24;2017-3
PODLASKIE;;PLN;2.0;Backpacker's canned pork meat - per 300 g;2.82;1999-6
ŁÓDŹ;;PLN;4.0;bread - per 1kg;;2014-8
GREATER POLAND;white table salt bagged - per 1kg;PLN;3.0;;0.0;2019-5
SUBCARPATHIA;white table salt bagged - per 1kg;PLN;3.0;;0.0;2006-9
LESSER POLAND;frozen carrot and pea mix - per 1kg;EUR;1.0;;3.12;2019-4
LUBUSZ;;PLN;2.0;dressed chickens - per 1kg;5.93;2015-10
LOWER SILESIA;;PLN;4.0;bread - per 1kg;;2018-10
WEST POMERANIA;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;1.17;2018-6
LUBUSZ;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;1.72;2003-9
POMERANIA;white table salt bagged - per 1kg;PLN;3.0;;0.0;2012-11
LESSER POLAND;;PLN;2.0;pork  with bone (center-cut pork chop) - per 1kg;13.31;2014-2
ŁÓDŹ;white table salt bagged - per 1kg;PLN;3.0;;0.0;2018-9
POLAND;;PLN;2.0;dressed chickens - per 1kg;6.81;2012-8
ŁÓDŹ;;PLN;2.0;salted herring, non-dressed - per 1kg;5.22;2008-11
HOLY CROSS;;PLN;4.0;buckwheat groats roasted whole - per 1kg;0.0;2014-4
WARMIA-MASURIA;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;0.8;2006-7
PODLASKIE;;PLN;2.0;barley groats sausage - per 1kg;10.25;2019-11
KUYAVIA-POMERANIA;fresh chicken eggs - per 10pcs.;PLN;3.0;;0.0;2009-1
SILESIA;apple juice, boxed - per 1l;PLN;1.0;;1.62;2013-9
POMERANIA;;PLN;2.0;haddock fillets frozen - per 1kg;0.0;2012-7
OPOLE;;PLN;4.0;bread - per 1kg;;2014-2
SILESIA;;PLN;2.0;Backpacker's canned pork meat - per 300 g;3.68;2011-12
PODLASKIE;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;0.0;2013-10
POMERANIA;;PLN;2.0;pork meat with bone (shoulder) - per 1kg;12.48;2019-3
LUBLIN;beet sugar white, bagged - per 1kg;PLN;3.0;;0.0;2017-1
ŁÓDŹ;30% tomato concentrate - per 1kg;PLN;1.0;;6.41;2009-11
POLAND;;PLN;2.0;pork meat with bone (shoulder) - per 1kg;10.87;2001-9
SILESIA;white table salt bagged - per 1kg;PLN;3.0;;0.42;2019-3
SUBCARPATHIA;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;1.21;2012-8
OPOLE;;PLN;2.0;pork  with bone (center-cut pork chop) - per 1kg;15.68;2013-9
POMERANIA;;PLN;2.0;haddock fillets frozen - per 1kg;0.0;2014-1
POLAND;;PLN;4.0;Masurian barley groats - per 1kg;1.12;2002-5
WARMIA-MASURIA;;PLN;4.0;bread - per 1kg;;2011-8
LOWER SILESIA;30% tomato concentrate - per 1kg;PLN;1.0;;6.01;1999-1
WEST POMERANIA;beet sugar white, bagged - per 1kg;PLN;3.0;;0.0;2013-4
LUBLIN;;PLN;2.0;fresh non-dressed carp - per 1kg;;2007-5
GREATER POLAND;apple juice, boxed - per 1l;PLN;1.0;;0.0;2016-3
HOLY CROSS;;PLN;4.0;bread - per 1kg;;2008-11
WEST POMERANIA;;PLN;4.0;buckwheat groats roasted whole - per 1kg;2.41;2005-6
POMERANIA;;PLN;2.0;pork belly cooked - per 1kg;16.48;2010-1
WEST POMERANIA;;PLN;2.0;pork ham cooked - per 1kg;19.0;2010-5
LUBLIN;;PLN;2.0;boneless beef (sirloin) - per 1kg;13.06;2001-10
HOLY CROSS;;PLN;4.0;plain mixed bread (wheat-rye) - per 1kg;2.5;2004-5
WEST POMERANIA;;PLN;4.0;Masurian barley groats - per 1kg;0.96;2005-11
HOLY CROSS;apple juice, boxed - per 1l;PLN;1.0;;0.0;2005-6
LUBUSZ;;PLN;4.0;bread - per 1kg;;2016-9
MASOVIA;whole pickled cucumbers 0.9l - per 1pc.;PLN;1.0;;3.89;2012-4
LUBLIN;;PLN;4.0;bread - per 1kg;;2013-4
WEST POMERANIA;;PLN;2.0;pork belly cooked - per 1kg;19.38;2014-12
LUBUSZ;;PLN;2.0;pork ham cooked - per 1kg;20.46;2014-1
WARMIA-MASURIA;;PLN;4.0;buckwheat groats roasted whole - per 1kg;0.0;2013-11
LUBUSZ;;PLN;4.0;Poznan wheat flour, bagged - per 1kg;0.83;2004-8
ŁÓDŹ;;PLN;2.0;fresh non-dressed carp - per 1kg;0.0;2001-7
SILESIA;;PLN;2.0;pork  meat (raw bacon) - per 1kg;8.08;2000-10
MASOVIA;;PLN;2.0;haddock fillets frozen - per 1kg;0.0;2001-10
WEST POMERANIA;beet sugar white, bagged - per 1kg;PLN;3.0;;0.0;2015-10
GREATER POLAND;beet sugar white, bagged - per 1kg;PLN;3.0;;2.05;2000-7
LESSER POLAND;;PLN;2.0;fresh non-dressed trout - per 1kg;14.38;2010-8
LUBLIN;30% tomato concentrate - per 1kg;PLN;1.0;;0.0;2001-1
HOLY CROSS;whole pickled cucumbers 0.9l - per 1pc.;PLN;1.0;;1.4;2019-9
LOWER SILESIA;;PLN;4.0;Masurian barley groats - per 1kg;1.18;2004-7
OPOLE;;PLN;2.0;haddock fillets frozen - per 1kg;0.0;2000-2
LUBLIN;;PLN;2.0;fresh non-dressed trout - per 1kg;0.0;2011-7
WEST POMERANIA;;PLN;2.0;pork  meat (raw bacon) - per 1kg;7.47;1999-2
LUBLIN;;PLN;2.0;boneless beef (sirloin) - per 1kg;28.2;2013-2
HOLY CROSS;;PLN;4.0;buckwheat groats roasted whole - per 1kg;0.0;2008-8
WEST POMERANIA;;PLN;2.0;beef with bone (rump steak) - per 1kg;29.31;2012-3
GREATER POLAND;natural chocolate plain - per 1kg;PLN;3.0;;16.5;2007-8
WEST POMERANIA;natural chocolate plain - per 1kg;PLN;3.0;;0.0;2009-11
POLAND;;PLN;4.0;Masurian barley groats - per 1kg;1.97;2013-12
POMERANIA;;PLN;4.0;buckwheat groats roasted whole - per 1kg;5.28;2014-4
WARMIA-MASURIA;;PLN;2.0;fresh non-dressed trout - per 1kg;16.53;2016-1
POMERANIA;;PLN;4.0;bread - per 1kg;;2003-12
LUBUSZ;;PLN;2.0;pork  meat (raw bacon) - per 1kg;9.18;2004-2
WEST POMERANIA;;PLN;2.0;barley groats sausage - per 1kg;5.22;2008-9
KUYAVIA-POMERANIA;;PLN;4.0;buckwheat groats roasted whole - per 1kg;0.0;1999-10
OPOLE;whole pickled cucumbers 0.9l - per 1pc.;PLN;1.0;;0.0;2013-7
GREATER POLAND;;PLN;2.0;boneless beef (sirloin) - per 1kg;23.48;2009-9
ŁÓDŹ;;PLN;2.0;Backpacker's canned pork meat - per 300 g;2.52;2010-3
POMERANIA;;PLN;4.0;buckwheat groats roasted whole - per 1kg;0.0;2002-12
SILESIA;natural chocolate plain - per 1kg;PLN;3.0;;16.61;2014-12
